County,state,Life Expectancy Rank,Life Expectancy,Tax Rank,Tax Rate,overall rank
Carroll, MO,1701,77.36666666666666,1687,0.055778,3388
Fayette, WV,2133,76.41666666666667,1255,0.06642241379310344,3388
Marlboro, SC,2929,73.72857142857143,459,0.08,3388
Woodson, KS,2968,73.5,421,0.08083333333333333,3389
Grant, OK,2027,76.65,1362,0.06320866141732283,3389
Scott, VA,2582,75.18333333333334,808,0.07363571428571429,3390
Escambia, AL,2966,73.525,425,0.080625,3391
Wright, MO,2585,75.175,806,0.07368814814814816,3391
Washington, OK,2052,76.5923076923077,1341,0.06370809523809524,3393
Wicomico, MD,1912,76.9421052631579,1481,0.06,3393
Surry, VA,2069,76.55000000000001,1324,0.06442857142857143,3393
Taylor, FL,2276,76.075,1118,0.06994318181818182,3394
Franklin, IL,2538,75.3,856,0.07268389830508475,3394
Jenkins, GA,2924,73.75,471,0.08,3395
Appomattox, VA,1770,77.2,1626,0.059666666666666666,3396
Marshall, WV,2584,75.17777777777778,814,0.07348033707865169,3398
McDuffie, GA,2877,74.03999999999999,522,0.08,3399
Lamar, GA,2778,74.5,622,0.07728260869565218,3400
Livingston, KY,2650,75.0,750,0.07470205479452055,3400
Wheeler, NE,1612,77.6,1789,0.05136363636363636,3401
Walker, AL,3099,71.43888888888888,304,0.08394230769230769,3403
Caldwell, LA,2817,74.33333333333333,588,0.07795,3405
Yadkin, NC,2232,76.18571428571428,1176,0.0685,3408
Franklin, TN,2554,75.25,856,0.07268389830508475,3410
Pulaski, MO,2645,75.01666666666667,766,0.07433846153846153,3411
Crawford, AR,2472,75.52727272727272,941,0.07122193877551021,3413
Pickens, AL,2820,74.32000000000001,594,0.07764705882352942,3414
Harney, OR,1513,77.8,1902,0.0,3415
Fayette, PA,2161,76.33714285714287,1255,0.06642241379310344,3416
Jackson, MS,2607,75.12083333333334,810,0.0736028409090909,3417
Sheridan, ND,1609,77.6,1808,0.04257575757575758,3417
McKinley, NM,2275,76.075,1144,0.06917500000000001,3419
Lawrence, IN,2710,74.78,709,0.0754010989010989,3419
Clark, OH,2823,74.31463414634146,597,0.0775421511627907,3420
Pemiscot, MO,3046,72.85000000000001,375,0.08224999999999999,3421
Montague, TX,2558,75.24,863,0.07250000000000001,3421
Custer, MT,1982,76.76666666666667,1441,0.06025,3423
Upshur, TX,2309,75.98571428571428,1116,0.06999999999999999,3425
Kemper, MS,2363,75.85,1065,0.07,3428
Butler, OH,2230,76.19027777777778,1198,0.06784114583333334,3428
Lamar, TX,2807,74.39166666666667,622,0.07728260869565218,3429
Campbell, VA,2098,76.49090909090908,1332,0.06412857142857142,3430
Cherokee, SC,2846,74.18461538461538,586,0.07801886792452829,3432
Lincoln, OK,2018,76.67142857142858,1416,0.06164468599033816,3434
Henry, MO,2667,74.95,767,0.07433333333333333,3434
Delaware, IN,2490,75.45833333333333,948,0.0710482456140351,3438
Baker, OR,1605,77.60000000000001,1834,0.02,3439
Stone, MS,2867,74.10000000000001,573,0.07843421052631579,3440
Laurens, GA,2938,73.69166666666666,504,0.08,3442
Madison, GA,2539,75.3,903,0.07214432989690722,3442
Marion, GA,2117,76.45,1325,0.0644179292929293,3442
Hillsborough, FL,1643,77.53308270676692,1799,0.046348314606741575,3442
Florence, SC,2772,74.50625,672,0.07615384615384616,3444
Perry, TN,2467,75.55,977,0.07039814814814815,3444
Howard, IN,2310,75.985,1135,0.06945754716981131,3445
Arenac, MI,1866,77.0,1579,0.06,3445
Jefferson, MS,2785,74.46666666666667,661,0.0763845822102426,3446
Ringgold, IA,2415,75.69999999999999,1032,0.07,3447
Mercer, MO,2159,76.35,1291,0.06552956989247312,3450
Mason, IL,2323,75.95,1127,0.06961627906976744,3450
Union, MS,2296,76.01666666666667,1154,0.06893890909090909,3450
Taylor, KY,2332,75.94,1118,0.06994318181818182,3450
Jessamine, KY,1897,76.9625,1554,0.06,3451
Klamath, OR,1589,77.63000000000001,1864,0.0,3453
Lincoln, MO,2037,76.62857142857142,1416,0.06164468599033816,3453
Allen, KY,2764,74.53333333333333,692,0.0757844827586207,3456
Somerset, ME,2020,76.67142857142858,1436,0.060455729166666666,3456
McDowell, NC,2029,76.64,1427,0.06098684210526315,3456
Cherokee, AL,2871,74.08333333333333,586,0.07801886792452829,3457
Wayne, KY,2201,76.26,1256,0.0663180751173709,3457
Muskegon, MI,1902,76.95714285714286,1559,0.06,3461
Garfield, OK,2192,76.27499999999999,1272,0.06615,3464
Sampson, NC,2445,75.60000000000001,1020,0.07,3465
Marion, WV,2142,76.39999999999999,1325,0.0644179292929293,3467
Madison, IN,2565,75.23055555555555,903,0.07214432989690722,3468
Clay, AL,2748,74.6,720,0.07504166666666667,3468
Currituck, NC,2263,76.10000000000001,1205,0.06750000000000002,3468
Washburn, WI,1764,77.22,1705,0.055,3469
Randolph, AR,2555,75.25,915,0.07168354430379748,3470
Pike, AL,2499,75.42857142857143,973,0.07047522522522523,3472
Vinton, OH,2590,75.16666666666667,883,0.0725,3473
Pulaski, KY,2707,74.78461538461539,766,0.07433846153846153,3473
Darlington, SC,2978,73.45333333333333,497,0.08,3475
Fairfield, SC,2207,76.25,1270,0.06624615384615384,3477
Grayson, TX,2523,75.35,955,0.07083928571428572,3478
Upson, GA,3030,73.07142857142857,449,0.08,3479
Anson, NC,2408,75.71666666666665,1073,0.07,3481
Christian, KY,2557,75.24285714285715,924,0.0715857142857143,3481
Colleton, SC,2964,73.53333333333333,518,0.08,3482
Dallas, AL,3073,72.47333333333333,410,0.08109615384615385,3483
Monona, IA,2453,75.6,1030,0.07,3483
Russell, KY,2826,74.3,658,0.07644318181818183,3484
Twiggs, GA,2760,74.55,724,0.07500000000000001,3484
Terrell, GA,2847,74.175,638,0.07678571428571428,3485
Seminole, GA,2936,73.7,549,0.07916250000000001,3485
Pulaski, GA,2721,74.73333333333333,766,0.07433846153846153,3487
Orange, TX,2783,74.47,706,0.07546696035242291,3489
Harrison, TX,2352,75.86666666666666,1138,0.06942812500000001,3490
Rusk, TX,2218,76.21538461538461,1273,0.066125,3491
Hernando, FL,2239,76.175,1253,0.0665,3492
Sheridan, MT,1687,77.4,1808,0.04257575757575758,3495
Washington, ME,2156,76.35000000000001,1341,0.06370809523809524,3497
Calhoun, AR,2751,74.6,746,0.0747945205479452,3497
Northumberland, PA,1855,77.03333333333333,1644,0.058499999999999996,3499
Lafayette, AR,2959,73.55,541,0.07932608695652174,3500
Williamsburg, SC,3018,73.17999999999999,485,0.08,3503
Marshall, AL,2692,74.83333333333333,814,0.07348033707865169,3506
Haralson, GA,3015,73.22,492,0.08,3507
Cumberland, NJ,2166,76.32903225806452,1342,0.06369392523364485,3508
Lackawanna, PA,2021,76.66491228070174,1487,0.06,3508
Clay, MS,2789,74.45,720,0.07504166666666667,3509
Carter, MO,2326,75.94999999999999,1183,0.06843548387096775,3509
Jefferson, OH,2848,74.17391304347827,661,0.0763845822102426,3509
Emanuel, GA,3026,73.10000000000001,484,0.08,3510
Jones, MS,2550,75.26923076923077,961,0.07073529411764706,3511
Randolph, GA,2598,75.15,915,0.07168354430379748,3513
Orangeburg, SC,2816,74.33333333333333,697,0.075625,3513
Jefferson, AL,2853,74.16369426751592,661,0.0763845822102426,3514
Campbell, KY,2184,76.29166666666667,1332,0.06412857142857142,3516
Pueblo, CO,2153,76.36078431372549,1364,0.06308333333333334,3517
Swain, NC,2473,75.525,1045,0.07,3518
Penobscot, ME,1804,77.13142857142857,1716,0.055,3520
McIntosh, OK,3107,69.71666666666665,414,0.08095833333333334,3521
Wheeler, GA,1733,77.3,1789,0.05136363636363636,3522
Marion, KY,2198,76.26666666666667,1325,0.0644179292929293,3523
Polk, AR,2375,75.8,1149,0.06916129032258064,3524
Blackford, IN,2436,75.625,1089,0.07,3525
Lewis, WV,2830,74.28,695,0.07565725806451613,3525
Sherman, NE,1737,77.3,1788,0.05140625,3525
Webster, MS,2613,75.10000000000001,913,0.07177315789473684,3526
LaPorte, IN,2465,75.55357142857143,1062,0.07,3527
Wayne, IN,2272,76.08235294117648,1256,0.0663180751173709,3528
Hancock, MS,2194,76.27142857142857,1334,0.0640686274509804,3528
Clinch, GA,3039,73.0,489,0.08,3528
Clinton, OH,2564,75.23333333333332,964,0.0707139175257732,3528
Stone, AR,2955,73.56666666666666,573,0.07843421052631579,3528
Kalkaska, MI,1997,76.74,1532,0.06,3529
Page, VA,2235,76.17999999999999,1297,0.06514285714285714,3532
Daviess, MO,2301,76.0,1232,0.0670875,3533
Vernon, MO,2335,75.93333333333332,1199,0.06781060606060607,3534
Fayette, TN,2279,76.06363636363636,1255,0.06642241379310344,3534
Webster, LA,2622,75.08181818181818,913,0.07177315789473684,3535
Crawford, MO,2594,75.16,941,0.07122193877551021,3535
Jackson, FL,2725,74.72727272727273,810,0.0736028409090909,3535
Allendale, SC,3071,72.5,466,0.08,3537
Wood, TX,2304,76.0,1240,0.06679824561403509,3544
Lawrence, OH,2835,74.225,709,0.0754010989010989,3544
Logan, KY,2587,75.16666666666667,958,0.07082978723404255,3545
Vanderburgh, IN,2511,75.38695652173914,1036,0.07,3547
Switzerland, IN,2507,75.39999999999999,1041,0.07,3548
Trumbull, OH,2418,75.65818181818182,1131,0.0695,3549
Union, KY,2396,75.75,1154,0.06893890909090909,3550
Calhoun, WV,2804,74.4,746,0.0747945205479452,3550
Ashtabula, OH,2382,75.796,1174,0.06853333333333333,3556
Garrard, KY,2038,76.625,1522,0.06,3560
Madison, TN,2658,74.98,903,0.07214432989690722,3561
Delta, TX,2617,75.1,944,0.07113636363636364,3561
Caswell, NC,2407,75.71666666666667,1155,0.06892857142857144,3562
Tate, MS,2480,75.5,1082,0.07,3562
Ware, GA,3065,72.66666666666667,499,0.08,3564
Jones, GA,2604,75.13333333333334,961,0.07073529411764706,3565
Henry, VA,2798,74.42857142857143,767,0.07433333333333333,3565
Crook, OR,1751,77.25,1816,0.03818181818181818,3567
Oconee, SC,2283,76.05,1285,0.06571428571428571,3568
Bacon, GA,3049,72.83333333333333,519,0.08,3568
Bedford, TN,2164,76.33333333333333,1405,0.062130952380952384,3569
Jasper, MS,2754,74.575,819,0.07338983050847457,3573
Custer, OK,2132,76.42,1441,0.06025,3573
Madison, TX,2670,74.93333333333334,903,0.07214432989690722,3573
Lincoln, GA,2157,76.35,1416,0.06164468599033816,3573
Barbour, AL,2894,73.97142857142856,681,0.07590909090909091,3575
Barbour, WV,2896,73.94999999999999,681,0.07590909090909091,3577
Miller, AR,3014,73.22727272727273,564,0.07869642857142857,3578
Charles, VA,1954,76.83333333333333,1624,0.05999999999999999,3578
Douglas, OR,1938,76.87272727272727,1643,0.05851438848920863,3581
Montmorency, MI,2065,76.56,1517,0.06,3582
Worth, GA,2824,74.3,760,0.07447368421052632,3584
Monroe, TN,2630,75.05714285714285,954,0.0708915343915344,3584
Glades, FL,2761,74.55,824,0.07333333333333333,3585
Grundy, TN,2875,74.05,711,0.07527678571428573,3586
Carroll, AR,1899,76.96000000000001,1687,0.055778,3586
Richmond, NC,2808,74.38888888888889,778,0.07404268292682928,3586
Franklin, AR,2730,74.7,856,0.07268389830508475,3586
Washington, MD,2246,76.15517241379311,1341,0.06370809523809524,3587
Franklin, MS,2733,74.69999999999999,856,0.07268389830508475,3589
Hampton, SC,2405,75.72,1185,0.06842105263157895,3590
Monroe, AL,2636,75.04285714285713,954,0.0708915343915344,3590
Putnam, FL,2769,74.51875,821,0.07335000000000001,3590
Floyd, IN,2234,76.185,1356,0.0634051724137931,3590
Spalding, GA,2958,73.55833333333334,640,0.07666666666666667,3598
Roane, WV,2661,74.975,943,0.07113636363636364,3604
Ross, OH,2715,74.75625,891,0.0725,3606
Saginaw, MI,2134,76.40892857142856,1472,0.06,3606
Jackson, AR,2799,74.42,810,0.0736028409090909,3609
Androscoggin, ME,1914,76.93333333333334,1696,0.055,3610
Webster, KY,2697,74.80000000000001,913,0.07177315789473684,3610
Montgomery, AL,2768,74.52037037037037,848,0.07286875,3616
Barrow, GA,2592,75.16470588235293,1026,0.07,3618
Halifax, VA,2338,75.92222222222222,1280,0.06588235294117648,3618
Simpson, KY,2452,75.6,1173,0.06857142857142857,3625
Liberty, TX,2260,76.1076923076923,1365,0.06307692307692309,3625
Bradford, FL,2224,76.2,1402,0.06222222222222222,3626
Scotland, NC,2457,75.58571428571429,1170,0.06865625,3627
Luzerne, PA,2078,76.52828282828283,1551,0.06,3629
Franklin, VA,2775,74.5,856,0.07268389830508475,3631
Morrow, OH,1835,77.06666666666666,1798,0.046607142857142854,3633
Gaston, NC,2647,75.00172413793103,986,0.07017857142857144,3633
Lawrence, AL,2926,73.74285714285715,709,0.0754010989010989,3635
Cecil, MD,2016,76.67777777777778,1622,0.05999999999999999,3638
Schuylkill, PA,2183,76.29230769230769,1457,0.060000000000000005,3640
Levy, FL,2673,74.925,968,0.07055555555555555,3641
Dent, MO,2505,75.4,1137,0.0694375,3642
Norton, VA,3059,72.7,584,0.078125,3643
Dawson, GA,1854,77.03333333333333,1791,0.05046875,3645
Hampton, VA,2461,75.56551724137931,1185,0.06842105263157895,3646
Dolores, CO,1968,76.8,1679,0.0563,3647
Bay, FL,2369,75.82564102564102,1279,0.0659090909090909,3648
Gladwin, MI,2141,76.4,1510,0.06,3651
Franklin, GA,2795,74.44,856,0.07268389830508475,3651
Lawrence, MS,2945,73.63333333333333,709,0.0754010989010989,3654
Taylor, TX,2537,75.30000000000001,1118,0.06994318181818182,3655
Baker, GA,1822,77.1,1834,0.02,3656
Brown, IL,2423,75.65,1234,0.06707142857142857,3657
Graves, KY,2045,76.6,1613,0.05999999999999999,3658
Bell, KY,2840,74.21111111111111,818,0.07339285714285715,3658
Clay, AR,2940,73.66666666666667,720,0.07504166666666667,3660
Carbon, PA,1863,77.00833333333334,1797,0.04672093023255814,3660
Fremont, CO,2252,76.13636363636364,1412,0.06169444444444445,3664
Wheeler, TX,1876,77.0,1789,0.05136363636363636,3665
Heard, GA,2589,75.16666666666667,1080,0.07,3669
Clarke, AL,2809,74.3875,862,0.07250000000000001,3671
Scott, MS,2864,74.11666666666666,808,0.07363571428571429,3672
Wayne, WV,2417,75.66363636363636,1256,0.0663180751173709,3673
Pike, AR,2701,74.8,973,0.07047522522522523,3674
Giles, TN,2702,74.8,974,0.07046666666666666,3676
Jefferson, AR,3016,73.21739130434783,661,0.0763845822102426,3677
Meigs, TN,3055,72.73333333333333,626,0.07718749999999999,3681
Liberty, GA,2316,75.97,1365,0.06307692307692309,3681
Accomack, VA,1931,76.8875,1751,0.0533030303030303,3682
Massac, IL,2711,74.775,972,0.0705,3683
Boyle, KY,2081,76.51428571428572,1604,0.06,3685
Mason, KY,2559,75.24,1127,0.06961627906976744,3686
Oscoda, MI,2086,76.5,1601,0.06,3687
Apache, AZ,2397,75.74374999999999,1292,0.06543275862068965,3689
Alcona, MI,2104,76.475,1585,0.06,3689
Holmes, FL,2773,74.5,920,0.07166666666666667,3693
Marshall, MS,2882,74.02000000000001,814,0.07348033707865169,3696
Gregory, SD,2049,76.6,1653,0.05833333333333333,3702
Chesterfield, SC,2500,75.42,1203,0.06761904761904762,3703
Randolph, AL,2790,74.45,915,0.07168354430379748,3705
Roane, TN,2763,74.53999999999999,943,0.07113636363636364,3706
Rowan, KY,2548,75.275,1160,0.06875,3708
Russell, AL,3050,72.8,658,0.07644318181818183,3708
Lincoln, AR,2293,76.025,1416,0.06164468599033816,3709
Richmond, GA,2932,73.71463414634147,778,0.07404268292682928,3710
Milwaukee, WI,1996,76.74355555555555,1715,0.055,3711
Alexander, IL,2782,74.475,931,0.07125000000000001,3713
Dunklin, MO,3019,73.17999999999999,696,0.07563541666666666,3715
Butler, KY,2519,75.36,1198,0.06784114583333334,3717
Lawrence, KY,3010,73.26,709,0.0754010989010989,3719
Newton, MS,2957,73.56,762,0.07444021739130435,3719
Henderson, TN,3013,73.23333333333333,708,0.07540697674418605,3721
Wayne, NC,2469,75.53750000000001,1256,0.0663180751173709,3725
Carter, KY,2542,75.28571428571429,1183,0.06843548387096775,3725
Liberty, FL,2362,75.85,1365,0.06307692307692309,3727
Wetzel, WV,2385,75.78,1343,0.06363636363636363,3728
Hardin, TN,2983,73.43333333333332,747,0.07475490196078431,3730
Greene, MS,3033,73.05,700,0.07556129032258065,3733
Genesee, MI,2541,75.28571428571429,1193,0.06828947368421052,3734
Itawamba, MS,2665,74.96000000000001,1072,0.07,3737
Morgan, KY,2892,73.97999999999999,846,0.0728860294117647,3738
Morgan, TN,2893,73.975,846,0.0728860294117647,3739
Washington, TN,2400,75.73636363636363,1341,0.06370809523809524,3741
Vigo, IN,2719,74.74642857142858,1024,0.07,3743
Cumberland, TN,2401,75.73076923076923,1342,0.06369392523364485,3743
Floyd, GA,2389,75.765,1356,0.0634051724137931,3745
Trigg, KY,2265,76.1,1483,0.06,3748
Wilkinson, MS,2805,74.4,945,0.07111111111111111,3750
Clay, TN,3031,73.05,720,0.07504166666666667,3751
Henry, TN,2991,73.36666666666666,767,0.07433333333333333,3758
Roscommon, MI,2172,76.3125,1586,0.06,3758
Marion, IL,2435,75.625,1325,0.0644179292929293,3760
Madison, MO,2857,74.15,903,0.07214432989690722,3760
Jackson, AL,2952,73.57272727272726,810,0.0736028409090909,3762
Hancock, WV,2428,75.6375,1334,0.0640686274509804,3762
Kent, DE,1962,76.8,1800,0.04531746031746032,3762
Piscataquis, ME,2046,76.6,1717,0.055,3763
Brunswick, VA,2325,75.95,1442,0.06025,3767
Wood, WV,2527,75.33461538461539,1240,0.06679824561403509,3767
Calhoun, AL,3023,73.13600000000001,746,0.0747945205479452,3769
Richland, OH,2515,75.37241379310345,1257,0.0663134328358209,3772
Buchanan, MO,2531,75.324,1241,0.0667890625,3772
Pleasants, WV,2205,76.25,1569,0.06,3774
Sullivan, TN,2521,75.35135135135135,1259,0.0662575,3780
Scott, IN,2972,73.47999999999999,808,0.07363571428571429,3780
Jackson, OH,2971,73.48571428571428,810,0.0736028409090909,3781
Halifax, NC,2501,75.41818181818182,1280,0.06588235294117648,3781
Gallia, OH,2900,73.92857142857143,881,0.0725,3781
Franklin, LA,2928,73.73333333333333,856,0.07268389830508475,3784
Lawrence, IL,3076,72.38,709,0.0754010989010989,3785
Wilkinson, GA,2842,74.2,945,0.07111111111111111,3787
Benton, MS,3038,73.0,749,0.07472602739726028,3787
Iosco, MI,2285,76.05,1504,0.06,3789
Eddy, NM,2395,75.75,1394,0.062393727272727274,3789
Bolivar, MS,2720,74.7375,1070,0.07,3790
Baraga, MI,2222,76.2,1570,0.06,3792
Valley, MT,1965,76.8,1830,0.02888888888888889,3795
Grant, AR,2434,75.625,1362,0.06320866141732283,3796
Clay, KY,3077,72.375,720,0.07504166666666667,3797
Iron, MO,2508,75.39999999999999,1289,0.0655703125,3797
Amherst, VA,2022,76.6625,1777,0.053,3799
Owen, KY,2517,75.36666666666667,1282,0.06583333333333334,3799
Benton, TN,3051,72.78,749,0.07472602739726028,3800
Clay, GA,3084,72.2,720,0.07504166666666667,3804
Harrison, KY,2668,74.95,1138,0.06942812500000001,3806
Elliott, KY,2271,76.1,1539,0.06,3810
Marion, AR,2485,75.475,1325,0.0644179292929293,3810
Turner, GA,2678,74.9,1133,0.0695,3811
Ottawa, OK,2885,74.01111111111112,926,0.0715,3811
George, MS,2700,74.8,1112,0.07,3812
Josephine, OR,1948,76.85625,1871,0.0,3819
Rowan, NC,2660,74.97586206896553,1160,0.06875,3820
Marion, FL,2496,75.44814814814815,1325,0.0644179292929293,3821
Beaufort, NC,2482,75.49090909090908,1339,0.06386363636363636,3821
Carter, TN,2640,75.02941176470588,1183,0.06843548387096775,3823
Mineral, WV,2019,76.67142857142858,1805,0.04468421052631579,3824
Coahoma, MS,2802,74.41428571428571,1025,0.07,3827
Knox, KY,2973,73.475,855,0.07269469026548672,3828
Douglas, GA,2186,76.285,1643,0.05851438848920863,3829
Perry, MS,2852,74.16666666666667,977,0.07039814814814815,3829
Carroll, VA,2145,76.39999999999999,1687,0.055778,3832
Robeson, NC,2818,74.33333333333333,1015,0.07,3833
Cascade, MT,1943,76.86190476190477,1893,0.0,3836
Kiowa, OK,3088,72.2,748,0.07473333333333333,3836
Scioto, OH,2953,73.57000000000001,885,0.0725,3838
Lancaster, SC,2489,75.46153846153847,1354,0.06343877551020408,3843
Carroll, MS,2158,76.35,1687,0.055778,3845
Dodge, GA,2450,75.6,1395,0.06231250000000001,3845
Curry, NM,2028,76.64545454545454,1819,0.03431818181818182,3847
Radford, VA,2087,76.5,1761,0.053,3848
Franklin, AL,2992,73.36666666666666,856,0.07268389830508475,3848
Brown, OH,2624,75.07777777777778,1234,0.06707142857142857,3858
Grayson, KY,2908,73.89999999999999,955,0.07083928571428572,3863
Linn, MO,2072,76.53999999999999,1792,0.05006481481481481,3864
Holmes, MS,2947,73.62,920,0.07166666666666667,3867
Ohio, WV,2443,75.60555555555555,1424,0.0611764705882353,3867
Caroline, VA,2202,76.25714285714285,1665,0.057499999999999996,3867
McDowell, WV,2441,75.6125,1427,0.06098684210526315,3868
Jackson, KY,3063,72.66666666666667,810,0.0736028409090909,3873
Calloway, KY,2361,75.85,1513,0.06,3874
Wayne, MO,2618,75.1,1256,0.0663180751173709,3874
Perry, AL,2906,73.9,977,0.07039814814814815,3883
Montgomery, MS,3035,73.03333333333335,848,0.07286875,3883
Cedar, MO,2682,74.89999999999999,1201,0.06770238095238096,3883
Crowley, CO,2138,76.4,1746,0.054000000000000006,3884
Taylor, GA,2766,74.53333333333333,1118,0.06994318181818182,3884
Pocahontas, WV,2563,75.23333333333333,1322,0.0645,3885
Lee, AR,2974,73.475,914,0.07177314814814816,3888
Jackson, TN,3078,72.35,810,0.0736028409090909,3888
Clarke, MS,3027,73.075,862,0.07250000000000001,3889
Chester, TN,2610,75.10000000000001,1283,0.0658,3893
Scott, TN,3087,72.2,808,0.07363571428571429,3895
Harrison, WV,2758,74.55454545454546,1138,0.06942812500000001,3896
Greenbrier, WV,2497,75.44285714285715,1400,0.06222222222222223,3897
Potter, TX,2716,74.75483870967743,1184,0.06842592592592592,3900
Howard, AR,2765,74.53333333333333,1135,0.06945754716981131,3900
Hill, TX,2219,76.21000000000001,1686,0.055795454545454544,3905
Clinton, KY,2941,73.66666666666667,964,0.0707139175257732,3905
Copiah, MS,2890,74.0,1019,0.07,3909
Fayette, OH,2655,74.98571428571428,1255,0.06642241379310344,3910
Ogemaw, MI,2315,75.97142857142856,1598,0.06,3913
Lee, SC,3002,73.28333333333333,914,0.07177314814814816,3916
Pike, OH,2944,73.64999999999999,973,0.07047522522522523,3917
Greenup, KY,2346,75.89999999999999,1572,0.06,3918
Lincoln, TN,2503,75.41111111111111,1416,0.06164468599033816,3919
Ballard, KY,2345,75.89999999999999,1574,0.06,3919
Brown, TX,2685,74.875,1234,0.06707142857142857,3919
Lenoir, NC,2827,74.28571428571429,1096,0.07,3923
Hutchinson, TX,2746,74.60000000000001,1181,0.06846153846153846,3927
Lynchburg, VA,2167,76.32666666666667,1768,0.053,3935
Martin, KY,2742,74.65,1194,0.06824404761904762,3936
Quitman, MS,3090,72.10000000000001,849,0.07285714285714286,3939
Jones, TX,2979,73.45,961,0.07073529411764706,3940
Brooke, WV,2567,75.21666666666665,1373,0.06285714285714286,3940
Highland, OH,2588,75.16666666666667,1353,0.06349999999999999,3941
Grant, IN,2580,75.1875,1362,0.06320866141732283,3942
Lake, IN,2586,75.17256637168141,1357,0.06337074829931973,3943
Fayette, IN,2693,74.82857142857142,1255,0.06642241379310344,3948
Barren, KY,2392,75.76,1567,0.06,3959
Warren, MS,2839,74.21666666666667,1120,0.06982283464566928,3959
Amelia, VA,2206,76.25,1756,0.053,3962
Cumberland, NC,2620,75.09642857142856,1342,0.06369392523364485,3962
Raleigh, WV,2532,75.32352941176471,1433,0.06073170731707316,3965
Boone, WV,2791,74.45,1175,0.06851333333333333,3966
Mohave, AZ,2619,75.09729729729729,1347,0.0635,3966
Marion, OH,2641,75.02941176470588,1325,0.0644179292929293,3966
Alcorn, MS,2914,73.83333333333333,1052,0.07,3966
Forest, PA,2303,76.0,1664,0.057499999999999996,3967
Marion, IN,2646,75.01435406698565,1325,0.0644179292929293,3971
Norfolk, VA,2561,75.23484848484848,1411,0.06185185185185185,3972
Lee, KY,3064,72.66666666666667,914,0.07177314814814816,3978
Wolfe, KY,2495,75.45,1486,0.06,3981
Sharkey, MS,2980,73.45,1003,0.07,3983
Polk, TX,2836,74.22222222222223,1149,0.06916129032258064,3985
Polk, TN,2838,74.22,1149,0.06916129032258064,3987
Bennett, SD,2204,76.25,1787,0.051666666666666666,3991
Kanawha, WV,2637,75.03469387755102,1355,0.06340909090909091,3992
Lunenburg, VA,2302,76.0,1690,0.0555,3992
Forrest, MS,2897,73.94375,1100,0.07,3997
Harrison, MS,2859,74.14500000000001,1138,0.06942812500000001,3997
Sunflower, MS,2949,73.60000000000001,1049,0.07,3998
Washington, IN,2657,74.98333333333333,1341,0.06370809523809524,3998
Yalobusha, MS,3006,73.26666666666667,994,0.07,4000
Leake, MS,2899,73.94,1102,0.07,4001
Wayne, MS,2745,74.625,1256,0.0663180751173709,4001
Madison, LA,3100,71.4,903,0.07214432989690722,4003
Nottoway, VA,2243,76.16666666666667,1760,0.053,4003
Pike, MS,3032,73.05,973,0.07047522522522523,4005
Wayne, GA,2753,74.58333333333333,1256,0.0663180751173709,4009
Pittsylvania, VA,2349,75.88125,1661,0.057666666666666665,4010
Carter, OK,2829,74.28181818181818,1183,0.06843548387096775,4012
Starke, IN,2903,73.91428571428571,1110,0.07,4013
Columbia, FL,2717,74.75454545454545,1296,0.06519512195121951,4013
Yazoo, MS,2967,73.5,1047,0.07,4014
Benewah, ID,2455,75.6,1562,0.06,4017
Union, AR,2865,74.11,1154,0.06893890909090909,4019
Adams, OH,2883,74.02000000000001,1141,0.06934623655913978,4024
Washington, AL,2684,74.875,1341,0.06370809523809524,4025
Yukon-Koyukuk, AK,2189,76.275,1844,0.00375,4033
Caroline, MD,2368,75.83333333333333,1665,0.057499999999999996,4033
Pike, KY,3062,72.67894736842106,973,0.07047522522522523,4035
Dinwiddie, VA,2287,76.03999999999999,1748,0.05377777777777778,4035
Richland, LA,2781,74.48333333333333,1257,0.0663134328358209,4038
Patrick, VA,2672,74.925,1368,0.063,4040
Tippah, MS,2961,73.55,1081,0.07,4042
Wayne, MI,2787,74.46294964028777,1256,0.0663180751173709,4043
Monroe, KY,3089,72.19999999999999,954,0.0708915343915344,4043
Nelson, KY,2365,75.84444444444445,1680,0.056285714285714286,4045
Chattooga, GA,3043,72.9,1006,0.07,4049
Grenada, MS,3004,73.28,1048,0.07,4052
Ripley, MO,3093,71.875,959,0.07080357142857144,4052
Lake, CA,2695,74.82142857142857,1357,0.06337074829931973,4052
Walthall, MS,3025,73.10000000000001,1027,0.07,4052
Citrus, FL,2628,75.06296296296297,1425,0.061000000000000006,4053
Wythe, VA,2292,76.03333333333333,1763,0.053,4055
Todd, SD,2734,74.69999999999999,1321,0.06458333333333333,4055
Howard, TX,2921,73.76,1135,0.06945754716981131,4056
Vance, NC,2841,74.21000000000001,1217,0.0675,4058
Edmonson, KY,2540,75.3,1518,0.06,4058
Neshoba, MS,3061,72.68571428571428,1000,0.07,4061
Talbot, GA,2732,74.69999999999999,1330,0.06421052631578947,4062
Ohio, KY,2639,75.03333333333333,1424,0.0611764705882353,4063
Columbus, NC,2849,74.16923076923078,1214,0.0675,4063
Bollinger, MO,2907,73.9,1157,0.0688125,4064
Perry, KY,3091,71.9375,977,0.07039814814814815,4068
Tishomingo, MS,2982,73.43333333333334,1087,0.07,4069
Warren, TN,2954,73.56666666666666,1120,0.06982283464566928,4074
Berrien, GA,2709,74.78,1369,0.06296296296296296,4078
